Code,Name,Lat,Long
81015,MESSANCY,5.802139688426360,49.617145732136600
82003,BASTOGNE,5.757543196127190,50.014656376347900
82005,BERTOGNE,5.649886425365670,50.065250238619000
82009,FAUVILLERS,5.699248953771970,49.875796398378400
82014,HOUFFALIZE,5.768817935922050,50.143802809959800
82032,VIELSALM,5.881438610341620,50.273998952515600
82036,VAUX-SUR-SURE,5.606301371662080,49.938835100517600
82037,GOUVY,5.911494543222680,50.197383618402700
82038,STE-ODE,5.530736322403940,50.021859165894900
83012,DURBUY,5.478213174944380,50.357377294705500
83013,EREZEE,5.541986589475780,50.299863197940200
83028,HOTTON,5.428301060579910,50.267393020620000
83031,LA-ROCHE-EN-ARDENNE,5.608728906995380,50.163882440752900
83034,MARCHE-EN-FAMENNE,5.354393044483680,50.210340800748400
83040,NASSOGNE,5.359007965722880,50.140255349470200
83044,RENDEUX,5.515808325411070,50.216250197798300
83049,TENNEVILLE,5.497108976250330,50.103652699094300
83055,MANHAY,5.652020988576130,50.303755646794000
84009,BERTRIX,5.243128621319840,49.849386124422000
84010,BOUILLON,5.093537315942980,49.805945013407500
84016,DAVERDISSE,5.070098153382230,50.005751393577000
84029,HERBEUMONT,5.300878547083190,49.799565626868100
84033,LEGLISE,5.569059980032090,49.820193612999400
84035,LIBIN,5.228871046882560,49.980297285476600
84043,NEUFCHATEAU,5.428543474373500,49.845562586959600
84050,PALISEUL,5.137383163531270,49.909535757001400
84059,ST-HUBERT,5.336444371743590,50.035783226026200
84068,TELLIN,5.234805130658430,50.075778603377600
84075,WELLIN,5.089725817587180,50.062717025643500
84077,LIBRAMONT-CHEVIGNY,5.418061936523900,49.948980877749400
85007,CHINY,5.398214676064080,49.718596783703400
85009,ETALLE,5.603429647572810,49.665580865974300
85011,FLORENVILLE,5.288177392520830,49.694351373190500
85024,MEIX-DEVANT-VIRTON,5.463520143310340,49.604764122894100
85026,MUSSON,5.675986454610770,49.574523100881100
85034,ST-LEGER,5.679664610787530,49.616784999779700
85039,TINTIGNY,5.488017356852860,49.690504363323700
85045,VIRTON,5.572147314176720,49.575534290962400
85046,HABAY,5.614002658665670,49.728405441313600
85047,ROUVROY,5.483818254160980,49.535741788724500
91005,ANHEE,4.807177451123200,50.313739044450100
91013,BEAURAING,4.941068379794980,50.087574477153500
91015,BIEVRE,5.017767714105060,49.931220714865700
91030,CINEY,5.129497218552580,50.271090874402000
91034,DINANT,4.937006805302770,50.239035737666400
91054,GEDINNE,4.904658102061630,49.992622588807400
91059,HAMOIS,5.126950614523970,50.338393583169900
91064,HAVELANGE,5.246220529019170,50.357886164781800
91072,HOUYET,4.997537656712430,50.184953187610200
91103,ONHAYE,4.813805849412190,50.261408642535200
91114,ROCHEFORT,5.158012660496320,50.163981718153900
91120,SOMME-LEUZE,5.325452517755670,50.307358116074700
91141,YVOIR,4.937112207253560,50.327976841237600
91142,HASTIERE,4.824096816930200,50.194533744713200
91143,VRESSE-SUR-SEMOIS,4.911059786287550,49.855431173072600
92003,ANDENNE,5.062517285854980,50.487237775295500
92006,ASSESSE,4.995955870218360,50.373093239668200
92035,EGHEZEE,4.900344621135360,50.587222497254400
92045,FLOREFFE,4.758771713898370,50.433212698307600
92048,FOSSES-LA-VILLE,4.661660942180990,50.390263693431200
92054,GESVES,5.054924063676120,50.418909449262100
92087,METTET,4.664939768391730,50.322697620705800
92094,NAMUR,4.873135791535380,50.464361237502600
92097,OHEY,5.163830061556010,50.432426463041300
92101,PROFONDEVILLE,4.834212312450820,50.373959537832700
92114,SOMBREFFE,4.598770085442200,50.525783122537200
92137,SAMBREVILLE,4.619369802753170,50.441088196180300
92138,FERNELMONT,4.981382779193570,50.550989285405100
92140,JEMEPPE-SUR-SAMBRE,4.674638381895950,50.468093530134100
92141,LA-BRUYERE,4.818413152305010,50.528685089922100
92142,GEMBLOUX,4.715379112571820,50.561452264748900
93010,CERFONTAINE,4.430531769324610,50.182864298875000
93014,COUVIN,4.485222852827630,50.039984010567700
93018,DOISCHE,4.706352494702350,50.154269965945300
93022,FLORENNES,4.649031905942030,50.248695635675600
93056,PHILIPPEVILLE,4.597672847667990,50.174481530636600
93088,WALCOURT,4.431172101389130,50.267282157961300
93090,VIROINVAL,4.630265321422020,50.048913992079200
